name1,name2,is_match
sen subhra sankar,suvro sankar sen,1
mukherjee basudeb,b d mukherjee,1
chowdhury joyeeta,joyeeta choudhury,1
pramanik maloy,malay pramanick,1
nandi mausumi,mausumi nandy,1
khalid husain,md khalid hussain,1
md sarfraz alam,sarfaraz alam,1
das kaustav,kaustab das,1
patni bijay,b patni,1
mondal gargi,kabir mondal garg,1
goyal naresh,naresh goyel,1
sinha payal,p sinha,1
vohra umesh kumar,umesh k vohra,1
rahman md fazlur,fazlur rahaman,1
md ali siddique,m a siddique,1
sengupta dilip kumar,d sengupta,1
bhattacharyya sita,s bhattacharyya,1
das suchibrate,suchibrata das,1
agarwala sushma,sushma agarwal,1
sett aniket,aniket seth,1
datta arundhati,arundhuti dutta,1
das debashish,debashish dash,1
mukherjee debjit,j d mukherjee,1
dey prasanta kumar,prasanta dey,1
deb mandal rahul,rahul deb mandol,1
ray sribas,sribash roy,1
majumdar susovan,sushovan mazumdar,1
mandal sweta,sweta mondal,1
das amit,amit kumar das,1
md habibul islam,haibul islam,1
majumdar champa,m c majumdar,1
biswas shyamal,shymal kr biswas,1
ali md hamid,a hamid,1
keramat ali,karamat ali,1
amir hussain,m a hussain,1
md noor islam,md n islam,1
datta amal,amal dutta,1
gandhi kishore kumar,kishore k gandhi,1
gupta reba,r gupta,1
datta sajal,sajal dutta,1
bhattacharjee sanjay mohan,sanjoy m bhattacharjee,1
mandal ananda,ananda kumar mondal,1
sengupta jaydeb,jaydev sengupta,1
sengupta piyas,p s sengupta,1
chakrabarty pradeep kumar,pradeep chakraborty,1
santokh singh,santosh kr singh,1
biswas ajay,ajoy biswas,1
bej mrinmay,mrinmoy bej,1
mandal shantanu,santanu mandal,1
acharyya saugata,sougata acharya,1
ghosh saumyajit,soumyajit ghosh,1
sikder ayan,a sikder,1
choudhury sakti lal,s l choudhury,1
bhattacharyya samir kumar,samir bhattacharya,1
mukerjee biswarup,biswarup mukherjee,1
datta kausik,kaushik dutta,1
mandal ranjusree,ranjusree mondal,1
pal resmi,reshmi paul,1
kauntia ritesh,ritesh kuntia,1
bhattacharya soume,soumen bhattacharya,1
maitra anirban,anirvan mitra,1
datta subhaya,subhayu dutta,1
bhowmik tapas kumar,t bhowmik,1
ray arijit,arijit roy,1
dutta rupak kumar,k dutta,1
chakrabarti rama,ruma chakraborti,1
das soumik kumar,somak kumar das,1
ray sukhamay,sukhamay roy,1
datta ranjit,ranjit dutta,1
halder sanu,s halder,1
chatterjee keya,k chatterjee,1
pande manoj,monoj pandey,1
datta biswajit,biswajit dutta,1
ray debasis,debashis roy,1
sharma alka,a k sharma,1
haldar kumares,kumaresh halder,1
pathak rajiv,r pathak,1
islam sanam,s islam,1
shashank shekhar,shashanka shekhar paul,1
raychaudhuri bani,b raychaudhuri,1
kotal bishambhar,biswambhar kotal,1
maity chayan,c maity,1
saha sankarshan,shankarshan saha,1
jash swagatam,swagatam josh,1
gosalia tushar a,tushar goshalia,1
debbarman sujay,sujoy debburman,1
banerjee sanjoy,sanjay banerjee,1
shamim shelley,shelly samim,1
bhattacharyya asish kumar,ashish bhattacharya,1
nag shubhrajit,subhrajit nag,1
mandal chanchal,chanchal mondal,1
roy shayak,sayak roy,1
de rabindranath,rabindranath dey,1
mondal bhaskar,bhaskar mandal,1
adhikari mamata,t m adhikari,1
biswas arnav,arnab biswas,1
majumdar hrishikes,hrishikesh majumder,1
majid sarfaraj,sarfaraz mazid,1
mukherjee jhunu,j mukherjee,1
hoque sovana,sovona haque,1
bhattacharyya alo,a k bhattacharyya,1
syam asit,ashit shyam,1
chakraborty sayar,s chakraborty,1
biswas manotosh,monotosh biswas,1
mondal santanu,santanu mandal,1
bagchi alo,a bagchi,1
maitra bhaskar,bhaskar maitro,1
sarkar kity,k sarkar,1
choudhury puja,p b choudhury,1
bandyopadhyay pradosh,prodosh bandopadhyay,1
bhaduri gourab,gourav bhaduri,1
chakraborty kaustav,kaustab chakrabarty,1
mukherjee koyel,l k mukherjee,1
goyal mahendra kumar,mahendra k goyal,1
chakraborty priya,p k chakraborty,1
chatterjee kalapi,p k chatterjee,1
chakraborty puspal,p s chakraborty,1
bhowal soham,s bhowal,1
chakrabarti swapan kumar,swapan chakrabarty,1
mondal riya,r mondal,1
mukherjee payal,p mukherjee,1
gupta kiran kumar,k gupta,1
nag choudhury sishir,s n choudhury,1
shaheen akhter,saheen akhtar,1
shikari md samim,shamim shikari,1
ray parinata,parinata roy,1
haldar prasun,prasun kr halder,1
mondal priyabrata,priyabrata mandal,1
datta ripan,ripon dutta,1
das sukamal,sukomal das,1
sarkar asit,a s sarkar,1
bhattacharrya prasanta kumar,prasanta bhattacharya,1
ray rajib,rajib roy,1
bhattacharyya kum,s k bhattacharyya,1
mandal arunaday,arunoday mondal,1
majumdar nilabja,nilabjo majumdar,1
roy aakash,akash roy,1
sengupta anindya,anindyo sengupta,1
duta debashish,debasish dutta ray,1
maity kausik,k maity,1
dutta chowdhury sree,s dutta chowdhury,1
haldar soma,s haldar,1
ganguly sharmistha,sarmistha ganguly,1
mandal sunil baran,sunil baran mondal,1
poddar samir,s poddar,1
bhattacharyya ranjan,ankhi ranjan bhattacharya,1
roy lahori,lohori roy,1
sarkar maya,m sarkar,1
sasmal pratyusha,pratusha sasmol,1
datta sumitra,soumitra dutta,1
mandal aditi,aditi mondal,1
bhakta sujit,s bhakta,1
chowdhury amarta shankar,amarta s choudhury,1
bera dhananjoy,dhananjay bera,1
mahapatra souvik,g s mahapatra,1
majumdar kamala,m k majumdar,1
mondal papia,papya mondal,1
mandal shibnath,shibnath mondal,1
das somen,soumen das,1
ray subhabrata,subhabrata roy,1
majumdar sujay,sujoy majumdar,1
roy shib shankar,shiva shankar roy,1
halder subhankar,shubhankar halder,1
sarkar arup,a r sarkar,1
hasan ashar,asar hassan,1
mukherjee anasuya,anusuya mukherjee,1
hajra kaushiki,kaushik hazra,1
majumdar rina,runa majumdar,1
md adan haque,a haque,1
hossain abid,abid hussain,1
biswas shaswati,swaswati saha biswas,1
ghose abhijit,abhijit ghosh,1
mandal basudeb,basudeb mondal,1
mandal parthajit,parthajit mondal,1
biswas mita,m biswas,1
chakraborty kankana,k n chakraborty,1
datta amit,amit dutta,1
dalui anirban,anirban dolui,1
mandal anubhav,anubhav mondal,1
dawn goutam,gautam dawn,1
shyamali dutta mrs,shyamal dutta,1
chowdhury emely,emily chowdhury,1
ghosal anirban,anirban ghoshal,1
ray anirban,anirban roy,1
datta bina,b n datta,1
bhattacharya rina,r bhattacharya,1
dutta shankar,sankar dutta,1
chakraborty kajal,k l chakraborty,1
pal mantu,montu pal,1
md selim,md salim,1
pal arghya kusum,argho kusum pal,1
pramanik molly,m pramanik,1
sen sutapa,sutopa sen,1
bhattacharyya sailen kumar,sailen bhattacharya,1
ghoshal astikmani,astikmoni ghosal,1
roy dalliya,daliya roy,1
biswas rakesh,rajesh biswas,1
debnath sumit,s debnath,1
chowdhury kousik,s k chowdhury,1
masud rahaman,m rahaman,1
mandal avik,avik mondal,1
chaudhuri jay,jai chaudhuri,1
mandal parimal,parimal mondal,1
ray rakesh,rakesh roy,1
ray santanu,santanu roy,1
poddar sumon,s poddar,1
pal debjit,debjit paul,1
ray partha,partha roy,1
karmakar mun,m karmakar,1
chaudhury anindya,anindya choudhury,1
das prasanta,prashanta kr das,1
mandal soumitra,soumitra mondal,1
dash sukumar,sukumar das,1
chatterjee puja,p k chatterjee,1
datta akash,akash dutta,1
mandal manas ballab,manash ballav mondal,1
mazumder sumeet,sumeet mazumdar,1
das biswas ashim kumar,a das biswas,1
mandal mrityunjay,mrityunjoy mandal,1
sen tapan,s tapan,1
maity sumana,suman maiti,1
mondal ankan,a k mondal,1
ray mayukh,mayukh roy,1
ray rana,rana roy,1
banerjee roshan,s r banerjee,1
arman haque,a haque,1
trebedi prabhat,p trebedi,1
choudhury gautam,g choudhury,1
chakravarti hridish narayan,hridish narayan chakroborty,1
bhattacharyya dilip kumar,dilip bhattacharya,1
md mamud rahaman,m rahaman,1
manjur alam,manzur alam,1
ray rahul,rahul roy,1
ray subhendu,subhendu roy,1
lahari puspendu,puspendu lahiri,1
ghosh saugata,sougata ghosh,1
mandal pradip,pradip kumar mondal,1
banerjee kushal,s k banerjee,1
banerjee dyuti,d banerjee,1
de arup,arup dey,1
maitra arup,arup mitra,1
mandal rabin,rabin mondal,1
sk ajab ali,sk a ali,1
bhakta santanu,shantanu bhakta,1
mandal suman,suman mondal,1
md abdul hannan,a hannan,1
sen bhaskar,s bhasar,1
kshetry jaya,j kshetry,1
ghsoh tarun kanti,tarun kanti ghosh,1
mallick biplab,biplob mallick,1
das saumen,soumen das,1
nasir ahmad,nasir ahmed,1
haldar dipankkar,dipankar halder,1
dattamajumdar tapomoy,t dattamajumdar,1
goswami bimal kumar,b goswami,1
banerjee koyel,k l banerjee,1
chatterjee aninda,ananda chatterjee,1
ghoshal chandan kumar,chandan k ghosal,1
chatterjee dolon,d n chatterjee,1
rakshit pooja,p rakshit,1
chaudhuri kuntal,t k chaudhuri,1
bhattacharyya manidipa,monidipa bhattacharya,1
saren abhishek,abhishek soren,1
ray tushar,tusar roy,1
biswas manas,s m biswas,1
ray samir,samir roy,1
ray swapanjit,swapanjit roy,1
haldar sujit kumar,s haldar,1
sharma nisha,s n sharma,1
sahu sujoy,sujoy saha,1
datta nupur,nupur dutta,1
bhattacharyya nupur,r n bhattacharya,1
pathak jaydev,joydev pathak,1
pal kakali,kakoli paul,1
das saubhik,soubhik das,1
nandy dibyendu,dibyandu nandi,1
chakraborty sujana,sujan chakraborty,1
datta saumendu,saumendu dutta,1
pal manomohan,monomohan pal,1
mandal sukumar,sukumar mondal,1
mandal samiran,samiran mandol,1
adhikari keshab,s k adhikari,1
chakrabarty dhiraj,diraj chakraborty,1
mondal dodul,d mondal,1
saha dona,d n saha,1
chatterjee kausik,k s chatterjee,1
misra priyankar,prayankar mishra,1
pal raja,raja paul,1
dhani rashbehari,rashbihari dhoni,1
mistry sandipan,sandipan mistri,1
nayak sankar prasad,sankar prasad nag,1
hossain asif,shaikh asif hossain,1
ray ashok,asok ray,1
basu joydev,joydeb basu,1
sher singh,s singh,1
pradhan amit kumar,a pradhan,1
seth joly,jolly seth,1
sk sarafat hossain,sharafat hossain,1
mandal tushar kanti,tushar kanti mondal,1
md abdul haque,a haque,1
md serajul haque,sirajul haque,1
acharya banibrata,banibrato acharya,1
biswas nani,noni biswas,1
mondal sahadev,sahadeb mondal,1
md saiyed haque,s haque,1
banerjee dhiman,n d banerjee,1
mukhopadhyay sima,s mukhopadhyay,1
mandal sanjoy,sanjoy mondal,1
datta somes,somesh dutta,1
mukhopadhyay utpala,utpal mukhopadhyay,1
banerjea avishek,avishek banerjee,1
biswas diya,d biswas,1
deb samujjala,samujjala dev,1
ghoshal saugata,sougata ghoshal,1
ray chaudhury swati,swati roy choudhury,1
sarkar bakul,b k sarkar,1
nasim ahmed,najim ahmed,1
sharma reenu,renu sharma,1
mandal kalyan,kalyan mondal,1
mukherjee ujjala,ujjal mani mukherjee,1
md ataur rahaman,a rahaman,1
roy bidyut,bidyut ray,1
garai kausik,kausik gorai,1
modak pamela,p modak,1
roy prasanna,prasanno roy,1
bose saurav,sourav bose,1
dutta nilanjana,nilanjan dutta,1
modak kounish kumar,k modak,1
gorai suman,s gorai,1
ray sukumar,sukumar roy,1
banerjee sujoy,u s banerjee,1
dasgupta sila,s dasgupta,1
banerjee arup kumar,a banerjee,1
ray jhuma,jhuma roy,1
acharjee pallab,p acharjee,1
sariul islam,s islam,1
ray asutosh,ashutosh roy,1
ray atanu,atanu roy,1
das jaydeb,joydeb das,1
de chaudhuri kalyan,kalyan dey chaudhury,1
biswas lisa,l biswas,1
hossain mehebub,mehebub hussain,1
krmakar prasanta,prasanta karmakar,1
ray anandi krishna,anadi krishna roy,1
dutta bitan kumar,b dutta,1
agarwal dipak kumar,d agarwal,1
dey goutam,gautam dey,1
maiti gautam,goutam maity,1
mondal kumud,m k mondal,1
maity smita,s maity,1
mistry sajal,s mistry,1
mondal sumantro,sumontro mondal,1
chakraborty gourab,g chakraborty,1
mandal sanatan,sanatan mondal,1
sing bikash,bikash singh,1
pal mahadeb,mahadev pal,1
mandal apurba,apurba mondal,1
ghosh mary mrs,m ghosh,1
paul sanjay,sanjoy paul,1
datta sourav,sourav dutta,1
manna payal,p manna,1
upadhyay ankita,a upadhyay,1
islam nurul,n islam,1
samanta kamal,m k samanta,1
maiti susila,susil maity,1
nandi anupa,anup kr nandi,1
maji avik,a k maji,1
de kaustav,koustav dey,1
roy uday shankar,uday sankar roy,1
ghoshal soma,s ghoshal,1
samanta arun,a samanta,1
khan mita,m t khan,1
ray pranab,pranab roy,1
mandal sekhar,sekhar mondal,1
sen sugata,sugato sen,1
sannigrahi prasanta,p sannigrahi,1
basak ajit kumar,a basak,1
patra manish kumar,m patra,1
pradhan santanu,shantanu pradhan,1
dalui umasankar,umashankar dolui,1
sarkar urvee,u v sarkar,1
ray rupayan,rupayan roy,1
saren bablu,bablu soren,1
pattanayak abir,a pattnayak,1
sing manik,manik singh,1
haldar manoranjan,monoranjan halder,1
dutta barun,b dutta,1
ghosh debnath,g debnath,1
bhowmik subha,s bhowmik,1
chattaraj swagata,s chattaraj,1
kisku soumen,s kisku,1
halder sumon,s halder,1
ray kingsuk,kingsuk roy,1
maiti asis kumar,ashis kumar maity,1
singh kundan,kundan sing,1
mandal soma,s mandal,1
maiti sourav,sourav maity,1
bag shouvik,souvik bagh,1
bhowmik arun kumar,a bhowmik,1
dattagupta,d duttagupta,1
keshari gauri shankar,gouri sankar kesari,1
ray namrata,namrata roy,1
manna basudeb,basudev manna,1
pradhan soma,s pradhan,1
ray arnab,arnab roy,1
mandal haradhan,haradhan mondal,1
ray indranil,indranil roy,1
kole sankha,sankho koley,1
mandal subinay,subinoy mondal,1
mandal subrata,subrata mondal,1
mandal surajit,surajit mondal,1
ray tapas,tapas roy,1
verma alka,a k verma,1
mandal achinta,achinta mondal,1
saren debal,d saren,1
mandal koushik,koushik mondal,1
mandal prasenjit,prosenjit mondal,1
saha saurav,sourav saha,1
choudhury durjoy,d choudhury,1
mondal ranajit,ranjit mondal,1
hansda soma,s hansda,1
chakraborti,g chakraborty,1
dasgupta kausik,s k dasgupta,1
chatterjee bimal kumar,b chatterjee,1
banerjee debjit,t d banerjee,1
anirban ray,anirban roy,1
sett arindam,arindam seth,1
mandal bubai,bubay mondal,1
agarwal rashmi,reshmi agarwal,1
santra gauranga,gouranga santra,1
mahata bhagirath,bhagirath mahato,1
dutta mohit kumar,m dutta,1
ray ardhendu,ardhendu roy,1
bhattacharyya kanta,t k bhattacharyya,1
neogi shamik,s neogi,1
chowdhary ashwin,aswin chowdhury,1
ray priyatosh,priyatosh roy,1
rana abhay,abhoy rana,1
mondal joni,j mondal,1
sau raman,s rahman,1
kndu sohag,sohag kundu,1
debnath subal,s debnath,1
mandal manotosh,monotosh mondal,1
pratiher biplab,biplab pratihar,1
majumdar ashis,ashis mazumdar,1
mandal pijush kanti,pijush kanti mondal,1
dhara shree,s dhara,1
basak sanjay,sanjoy basak,1
maiti ayon,ayan maiti,1
mandal sibnath,shibnath mondal,1
saha raja,raju saha,1
biswas nirmala,nirmal kr biswas,1
md yeakub ali,yakub ali,1
mandal nani,noni  mondal,1
mirdha asit,a mirdha,1
maiti arkadeb,arkyadeb maity,1
adhikary goutam,gautam adhikari,1
lakra robert gregory,robert gregri lakra,1
das amala,amal das,1
barman bhupes,bhupesh ch barman,1
faruk ahamed,farouk ahmed,1
chowdhury firoj,firoz chowdhury,1
dutta sirshak,shirshak dutta,1
chakraborty bikram,b chakraborty,1
kundu srija,s kundu,1
majumdar subir,s majumdar,1
halder arup,a halder,1
sarkar atin,a n sarkar,1
kundu chaitali,chaitali kuundu,1
dutta medha,m dutta,1
roy molay,moloy roy,1
pathak kapil,p k pathak,1
mahato rashmi,r mahato,1
sharma parul,r p sharma,1
sharma rana,r sharma,1
ray sampa,sampa roy,1
bose soumyo,soumya bose,1
ray soumyadip,soumyadip roy,1
peters tanushree rachel,tanushree r peters,1
bhattacharya jinia,j bhattacharya,1
de adit,aditi dey,1
kabir anwarul,anarul kabir,1
ray raja,raja roy,1
adhya sati,s adhya,1
choudhary kunal,s k choudhary,1
das binani,banani das,1
biswas himadre,himadri biswas,1
bhandari avijit,a bhandari,1
yudon tshering,t yudon,1
rai pronay bhusan,p bhusan rai,1
majumder amit kumar,a majumder,1
datta rama,rama dutta,1
das ayon,ayan das,1
ray subrata,subrata roy,1
sinha roy tapan kumar,t k sinha roy,1
md masud hasan,m hasan,1
ray ruma,ruma roy,1
mandal debdas,debdas mondal,1
md babul akhtar,babul aktar,1
das kartick ch,kartik das,1
dewan lucky,lucky diwan,1
mandal sumana,sumana mondal,1
baraik jhumee,j baraik,1
mishra pravat kumar,p mishra,1
ray pankaj,pankaj roy,1
paul shagnik,sagnik paul,1
mallick debasish,debasish mullick,1
malik sarif,sarif mallik,1
gayen suvash chandra,subhas chandra gayen,1
barman rina,rana barman,1
rai abhishek,abhishek ray,1
mondal aninda,ananda mondal,1
banerjee devmalya,debmalya bannerjee,1
debnath rajib,rajiv debnath,1
biswas saranya,sharanya biswas,1
modak sujoy,sujay modok,1
biswas samarendra,samirendra biswas,1
datta soumabha,soumabha dutta,1
detta debashish,debasish dutta,1
haldar kesab,s k haldar,1
biswas chandana,chandan biswas,1
poddar gopal,g poddar,1
pati subhasish,p subhasish,1
mondal tamonash,tomonash mondal,1
chaudhury suman,s k chaudhury,1
ray bhargav,bhargav roy,1
singh biplab,biplab singha roy,1
mandal jaydeb,jaydeb mondal,1
majumder anik kumar,k majumder,1
ray kalipada,kalipada roy,1
mandal shanti ranjan,shanti ranjan mondal,1
nandy sujit,sujit nandi,1
roy sunetra,sunetro roy,1
ray supratik,supratik roy,1
sarkar rina,runa sarkar,1
das balaram,bolaram das,1
tribedi saurabh,s tribedi,1
ray nandita,nandita roy,1
mandal amit baran,amit baran mondal,1
ray parthajit,parthajit roy,1
kar shibaji prosad,shibaji prasad kar,1
samajdar shampa,sampa samajder,1
mandal paramita,paromita mondal,1
bhattacharjee dulal,d bhattacharjee,1
gm sadique,g m siddique,1
chakraborti prabir kumar,prabir kumar chakroborty,1
ghatak soumya,s ghatak,1
mishra suman,s mishra,1
pal santi kumar,shanti kumar paul,1
chattaraj asmi,a k chattaraj,1
majumder asutosh,asutosh mazumder,1
ray biswarup,biswarup roy,1
maitra sanat,s maitra,1
sufiur rahaman,sofiur rahman,1
ray biswajit,biswajit roy,1
golam md moinuddin,m moinuddin,1
halder debapriyo,debapriyo haldar,1
ray animesh,animesh roy,1
habib rahaman,h rahaman,1
subiya jamil,s jamil,1
das tripathi,d tripathi,1
m hafizur rahman,m h rahman,1
sanoar rahaman,s rahaman,1
md amir hossain,a hossain,1
roy arnav,arnab roy,1
m a fatah,m a fatta,1
md arif reja,md arif reza,1
barua promita,paromita barui,1
sk humayun kabir,humaiun kabir,1
md shamim akhtar,shamim aktar,1
mondal atanu,atanu mandal,1
sarkar kirti,r k sarkar,1
mazumder suchandra,suchandra majumder,1
dutta snehangahu,snehangshu dutta,1
bhowmick supriya,supriyo bhowmick,1
ray kamal,kamal roy,1
thakur barun,u b thakur,1
aktar hussain,akter hussin,1
sahu mrityunjay,mrityunjoy saha,1
bahubalindra debansu,d bahubalindra,1
poddar gautam,g poddar,1
roy pushpen,puspen roy,1
datta bhaskarjyoti,bhaskarjyoti dutta,1
guha partha,partha guho,1
mandal krishnapada,krishnapada mondal,1
ghosh ankan,anjan ghosh,1
biswas joy,j biswas,1
mandal kausik,kaushik mondal,1
haldar ujjwal,ujjal halder,1
das gupta pranab,p das gupta,1
mandal anurag,anurag mondal,1
bhattacharyya debaroon,debaroon bhattacharya,1
paul dipten,dipten pal,1
saha gautam,goutam saha,1
md motior rahman,m rahman,1
chakraborty loknath,n l chakraborty,1
mandal riya,riya mondal,1
modak souvik,s modak,1
dash sabyasachi,sabyasachi das,1
mandal samarendra,samarendra mondal,1
halder pampa,p halder,1
maity buddhadeb,budhadeb maity,1
de rajesh,rakesh dey,1
mandal asis,asis mondal,1
datta anjan,anjan dutta,1
hossain kamal,kamal hussain,1
datta abir,abir dutta,1
bhattacharyya mom,m c bhattacharya,1
mandal susanta,sushanta mondal,1
faruk hossain gazi,firoz hossain gazi,0
murari kumar,m k murari,1
sarkar papri,r p sarkar,1
md hebjur rahaman,md h rahaman,1
adul islam,a islam,1
s k nurul islam,s n islam,1
kumar amarendra,amrendra kumar,1
sen sushmita,sushmita s,1
taneja atul,a taneja,1
paras arora,r p s arora,1
sweta malhotra,s malhotra,1
gautam dash,d s gautam,1
parv sharma,p sharma,1
lee joseph,l joseph,1
sukanya,sukhanya p,1
vishu bhasin,v bhasin,1
alka sharma,a k sharma,1
anuj bhatnagar,a k bhatnagar,1
arun bhandari,a bhandari,1
anupam kumar singh,anupama singh,1
atul kapoor,a kapoor,1
